ID,Review Date,Location,Hotel/Restaurant name,Review
rn560527723,"Reviewed February 14, 2018 ", Choeng Thale,The Corner Restaurant,"We were recommended to try the restaurant by friends and it didn't disappoint. Excellent staff, all very welcoming. Extensive menu catering for all taste. European and Thai dishes and special menus that included wine. We chose lobster as it was a special occasion being a...More"
rn560011176,"Reviewed February 12, 2018 ", Choeng Thale,The Corner Restaurant,"We ate at The Corner Restaurant after we had 80 minute massages.
The owner greeted us when we entered the restaurant and introduced himself.
We ordered lime juice, a coke and water. The house wine my friend said was undrinkable. My friend ordered the baked...More"
rn559296872,"Reviewed February 8, 2018 ", Choeng Thale,The Corner Restaurant,"We were there as 2 couples with 2 children of 1,5 years. Most important for us was atmosphere, quality of food, and to feed babies somehow.
Atmosphere is nice, service is very friendly, we had been placed at a nice table in separate area with...More"
rn558857053,"Reviewed February 6, 2018 ", Choeng Thale,The Corner Restaurant,"We came across The Corner by accident and with no reservation. Restaurant was already getting full, but we were seated with no delay. Great selection of international and local dishes as well as one of the best house wines we've tried on the island for...More"
rn558025533,"Reviewed February 2, 2018 ", Choeng Thale,The Corner Restaurant,Quite nice selection of breakfast with good coffee and juice. All day bf available with full sets or regular. The omelette with cheese and vegies is very nice.
rn557906804,"Reviewed February 2, 2018 ", Choeng Thale,The Corner Restaurant,"We went to this restaurant twice and were delighted on both occasions. The food is excellent and the owner (German) and servers are extremely friendly and attentive. We can highly recommend the creamy lobster soup, the duck in red curry sauce, the banana fritters and...More"
rn557644655,"Reviewed January 31, 2018 ", Choeng Thale,The Corner Restaurant,"We loved the seafood soup, green chicken curry and schnitzel. And great Singha on tap! Thanks very much!"
rn556471945,"Reviewed January 26, 2018 ", Choeng Thale,The Corner Restaurant,"Excellent Western or Thai (bit westernized) food. Staff is very helpful and friendly, esp towards kids. Pricing is ok.
Definitely a place you shouldn't miss if you stay around the area, but wouldn't drive here from far away (30min+)."
rn556389769,"Reviewed January 25, 2018 ", Choeng Thale,The Corner Restaurant,"Located right around the corner from boat avenue, this little spot had the best pad Thai I?e eaten to date along with amazing service and perfect cleanliness. Would recommend to anyone staying in the area looking for a nice meal."
rn556283803,"Reviewed January 25, 2018 ", Choeng Thale,The Corner Restaurant,"We had a great night tonight trying the all you can eat buffet, all fresh and very tasty. My son had the cordon Bleu which he says was fantastic. Had to try the chocolate mousse as well, yum, yum, yum. Staff great as well. Definitely...More"
rn556029549,"Reviewed January 23, 2018 ", Choeng Thale,The Corner Restaurant,"Me and my wife ordered the famous schnitzel and grilled sea bass. Large portions, perfectly cooked and a welcomed break from Thai food as one get tired of it after a week. Coming back to try buff?"
rn555760345,"Reviewed January 22, 2018 ", Choeng Thale,The Corner Restaurant,"Went here on the recommendation of our hotel's GM. the menu isn't extensive but there's a decent mix of thai/german/italian food there.
Jens and his staff were helpful with the seating and the ordering."
rn555101505,"Reviewed January 21, 2018 ", Choeng Thale,The Corner Restaurant,"We went to The Corner Cafe twice this holiday and on both occasions we had great meals that were a welcome change from Thai cuisine. Portions are so generous that the main problem is eating a full three course meal!
Calamari rings can be difficult...More"
rn555046391,"Reviewed January 20, 2018 ", Choeng Thale,The Corner Restaurant,We love coming back here! It? the best mix of European and thai food by the reasonable price. Great balanced menu and very nice staff. We enjoy it every time dining here. Recommend to everyone for sure
rn554560263,"Reviewed January 18, 2018 ", Choeng Thale,The Corner Restaurant,"Have eaten here before and had the German Sausage Platter for 2 people - big serving, everything on there was very nice. Highly recommend booking. Was full when we arrived, so returned 15 minutes later and was seated straight away.
Staff friendly and the owner...More"
rn554394841,"Reviewed January 17, 2018 ", Choeng Thale,The Corner Restaurant,Nice restaurant with good service. The food was very good pasta carbonara and sea bass ic highly recommended.
rn553178843,"Reviewed January 11, 2018 ", Choeng Thale,The Corner Restaurant,"Had several meals here now. Staff is very friendly and speak English and even understand my accent.
After your first visit they actually remember you and greet you like old friends. The owner also is present and very friendly and welcoming.
Food is great. Good...More"
rn553169299,"Reviewed January 11, 2018 ", Choeng Thale,The Corner Restaurant,"Amazing ! If you want to find delicious cuisine from international to traditional , this place is for you. In addition , high level of service with professional and polite members of stuff and kind owner. What is more , there is warm interior."
rn551168303,"Reviewed January 3, 2018 ", Choeng Thale,The Corner Restaurant,Went here for lunch today. It? a very small restaurant with a nice atmosphere. The staff were extremely friendly and the food was fantastic & very very cheap for Phuket!
rn572063873,"Reviewed April 8, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"My wife and I went for dinner and she hasn? stopped raving about our dinner. We shared the mixed grill, it was absolutely delicious. We had a couple of cocktails to wash it down, both were pretty good. The staff were very friendly, we even...More"
rn571235761,"Reviewed April 5, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"We lived in Turkey for 5 years and have missed so much about this lovely country, from the food, to the history, to the warmth of the Turkish people.
We went to K. Ataturk because a friend recommended it and were NOT disappointed. The menu...More"
rn570786550,"Reviewed April 3, 2018 ", Kata Beach,Kataturk Turkish Restaurant,We really enjoyed such delicious food! Service was responsive and friendly. Portions were substantial. Can? wait to returning from the State? again. Ozan? hospitality was wonderful!
rn570749809,"Reviewed April 3, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"Amazing cuisine from this lovely restaurant , the fish was cooked to perfection , the only place i know that has Raki!"
rn570647193,"Reviewed April 2, 2018 ", Kata Beach,Kataturk Turkish Restaurant,Nice food and very reasonable with the price worth a visit very friendly staff nothing is too much trouble
rn570541647,"Reviewed April 2, 2018 ", Kata Beach,Kataturk Turkish Restaurant,We stopped in here twice and enjoyed both meals. It is a bit more $ but good service and lots of food.
rn569674415,"Reviewed March 30, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"Food was excellent, service was great... highly recommended
Big fan of the dips and the mixed platter, didn? like what what they did with the rice but apart from that it was great"
rn569480813,"Reviewed March 29, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"Not sure if it? because we?e spoilt with good Turkish in the UK, but this wasn? great. The home made bread was del ious for a starter, but our main of ?urkish pizza?had little taste.
Perhaps other items on the menu would be better,...More"
rn568414207,"Reviewed March 24, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"For Asians turkish restaurants can be a great find, but for us from Western Europe it is -unfortunately- nothing special anymore. We have tons of Turkish restaurants and snackbars to chose from in our hometown. Food, however, is always good. Very tasty and always more...More"
rn567198160,"Reviewed March 18, 2018 ", Kata Beach,Kataturk Turkish Restaurant,The kebabs were really good. The ezogelin soup is even better than Turkish restaurant standards in Turkey. Prices are reasonable. definetly a good option for food in Kata area
rn567191380,"Reviewed March 18, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"Came here last night for dinner with my partner. Whilst looking through the menu, we saw they done breakfast too, so also came the next morning. Both times did not disappoint!
Great food, and friendly service.
I would also recommend trying their baklava along with...More"
rn566623866,"Reviewed March 15, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"Me and my friends went there, and from the moment we walked and was served by Ibrahim, who was amazing, the food, the atmosphere and how clean the restaurant looked we are all writing a review about this place as everyone should go there, you...More"
rn566452202,"Reviewed March 14, 2018 ", Kata Beach,Kataturk Turkish Restaurant,The food was yummy! The staff were helpful! We?e vegetarian and there were many options too! The portions are good!
rn566253606,"Reviewed March 13, 2018 ", Kata Beach,Kataturk Turkish Restaurant,I took my boyfriend to Kataturk for his birthday and he has the best time! I made reservations the night before and got a super quick response. The owner had a birthday fruit platter set up for my boyfriend on request that wasn't even on...More
rn565836295,"Reviewed March 11, 2018 ", Kata Beach,Kataturk Turkish Restaurant,Just been to KataTurk Resturant and had a wonderful meal . Very friendly staff and helpful . Highly recommended . Please search the direction before you go ? Very easy walking distance .
rn565806053,"Reviewed March 11, 2018 ", Kata Beach,Kataturk Turkish Restaurant,Very tasteful Turkish food and good service. Prices are reasonable. I highly recommend the restaurant
rn565595649,"Reviewed March 10, 2018 ", Kata Beach,Kataturk Turkish Restaurant,Very good Turkish food. I like nohut pilav and pide. If you come Holiday Phuket visit this restaurant.
rn563435817,"Reviewed February 28, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"The meze and chicken shish were delicious and brought back the memories from our holiday in Turkey and the Middle East. The chicken was very tender and cooked to perfection. The tzatziki, humus and baba ganush - very well seasoned without overpowering taste of garlic....More"
rn563318148,"Reviewed February 28, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"I went here with my family, group of five.
We ordered a number of different starters, which were absolutely fantastic! The best baba ganoush, tasty hummus, and the freshly baked bread was absolutely to die for. The mains matched the starters, full of flavour, big...More"
rn563310933,"Reviewed February 28, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"Very delicious food, you won't make mistake whatever you order. I recommend the kebap (lamb and beef mix mince meat) served with salad and rice, Turkish pizza and pasta bolo?sa"
rn563260480,"Reviewed February 27, 2018 ", Kata Beach,Kataturk Turkish Restaurant,Had the pleasure of visiting this fine restaurant dur ing our trip to Kata. Very friendly staff who were happy to discuss our food options and modify them to personalise if required. Food was very nice and good portion size. You've got to try this...More
rn561901214,"Reviewed February 21, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"The food is amazing, rich in taste and to all those who like the mediteranien food this restaurant is the place you have to visit."
rn561786261,"Reviewed February 20, 2018 ", Kata Beach,Kataturk Turkish Restaurant,Was fancying something a bit different to Thai food so tried here. Very nice and clean restaurant and the lamb was very good.
rn561302335,"Reviewed February 18, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"After asking specifically if the wine and beers were served ice cold we were assured but then served with room temperature drinks.Bad vibes immediately so after sending the beers back and once again being served with the same we decided to leave.
The owner followed...More"
rn561132543,"Reviewed February 17, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"We chose this place over the competition opposite because it had an outside seating area. As soon as we arrived the owner, Oz, was extremely attentive and friendly.
We took some of his recommendations and had a fantastic feast. All the food was great but...More"
rn560447488,"Reviewed February 14, 2018 ", Kata Beach,Kataturk Turkish Restaurant,We got to Kataturk after a day of training. They were 20 of us but the ordering was smooth and friendly process. Amazingly they got all our orders right (we were chaotic bunch). The food came in no time and it was delicious. Everything I...More
rn560427375,"Reviewed February 14, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"The owner took care of us personally. Falafel, doner kabob, and mixed grill were excellent. Great spot!"
rn560320923,"Reviewed February 13, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"I dont understand how this is rated the best restaurant in kata. We had to remind the waiter we ordered water. I could not taste any pineapple in my pina colda , it was essentially a warm rum and coconut concuction, and we had to...More"
rn559989854,"Reviewed February 12, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"This was my second visit to this restaurant. Last time was in August and it was okay. We have starters like hummus, bread, yoghourt and so on. It was nice but it is also difficult to destroy. My partner has duck, the meat was okay....More"
rn559700760,"Reviewed February 10, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"Stopped by to order take-away
The staff were very friendly. However when I got back to my hotel I realised my Arribiata Pasta was missing.
I ran back round to the restaruant and discovered my dish was still sitting in a container in the kitchen...More"
rn559205831,"Reviewed February 8, 2018 ", Kata Beach,Kataturk Turkish Restaurant,We dined twice at the kataturk during our 3 day stay at the kata beach.. they have an elaborate menu mostly middle eastern and Turkish. Would highly recommend their grilled fish and slow cooked lamb.. most main courses are served with mash potatoes or rice...More
rn557873227,"Reviewed February 2, 2018 ", Kata Beach,Kataturk Turkish Restaurant,it is good as Kebab restaurants in Turkey. We taste Urfa kebab and it was good. Appetizers are also delicious. You should try Turkish traditional alcholic drink Raki.
rn557455317,"Reviewed January 30, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"Before i came to holiday at Phuket , tried search a Turkish restaurant at web then when i found a Turkish restaurant under the name of one of the greatest leader of the history .As a Turkish person from Sydney i said my self i...More"
rn556991852,"Reviewed January 28, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"We Got a mix grill and it was so great, it was so good that we came back the Day after to get the same..."
rn556786034,"Reviewed January 27, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"EXCELLENT service and food! You can choose from Turkish, Thai and American dishes. The atmosphere is clean and welcoming and the prices are about what you'd pay at Denny's in the US; but the food and presentation is exquisite! Children are welcome and a toy...More"
rn556613917,"Reviewed January 26, 2018 ", Kata Beach,Kataturk Turkish Restaurant,Their food and service is spot on to a very good price. There is so much to chose from in the menu and we did try a lot of different dishes and they were all really tasty.
rn556294559,"Reviewed January 25, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"I visited Kata beach and wanted to have a good dish, and K.Atat?k came out of Tripadvisor, the best advise ever here ;) I could have the chance to see the great atmosphere with great food. They serve delicious Turkish food as well as they...More"
rn556245864,"Reviewed January 24, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"Really nice and friendly place we both had the mix grill really nice with the garlic yogurt dip. Massive portions so kind of regretted the starter which was also lovely
Thanks"
rn555983708,"Reviewed January 23, 2018 ", Kata Beach,Kataturk Turkish Restaurant,We went yesterday night for dinner! Service was wonderfull and the food was delicious. I loved the pide!!!! You must try!
rn555810714,"Reviewed January 23, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"If you are looking for a place to satisfy your taste for Turkish Food this is the place you must to be. Great atmosphere,friendly service,amazing taste and of course heaven of meat dishes
I highly recommend this place to all meat lovers!"
rn555364008,"Reviewed January 22, 2018 ", Kata Beach,Kataturk Turkish Restaurant,Eating at Kataturk is a wonderful experience. The atmosphere is very inviting with Turkish decorations and comfortable tables and chairs. The staff here are exceptionally polite and the owners are always on hand to offer a personal welcome. There is a good variety of mainly...More
rn555095723,"Reviewed January 21, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"Nice tasty food, authentic tastes of Turkey. Unfortunately the service was chaotic and dishes served haphazardly and my wife did not get her main course until I had finished mine. The staff were very apologetic and gave her some free hummus. However the restaurant was...More"
rn554695761,"Reviewed January 18, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"I had been googling restaurants in Kata after getting a little bit over Thai and wanting something different and this was the best change ever! I went with a friend and we shared some homemade bread, dips, a kebab and a salad and it was...More"
rn553989147,"Reviewed January 15, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"We had very great experience in that restaurant to celebrate Christmas Dinner. The food is just Perfect!!! All staff is on high great services, very recommend to visit that restaurant."
rn552855000,"Reviewed January 9, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"I like my meat free days so ordered the grilled vegetables with tomato and yoghurt sauce (aubergines, potatoes etc). Also had the cheese bread on the side. The bread arrived first so that is my only negative point but was still slightly warm when my...More"
rn550587529,"Reviewed January 1, 2018 ", Kata Beach,Kataturk Turkish Restaurant,"This Turkish Restaurant? name is very special! Congrats for this... and the dinners... they are very fantastic, delicious and sucsesful! Thank you for this great restaurants and friendship staff... if you?l visit Kata one day, you should try KAtat?k<f0><U+009F><U+0091><U+008F><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0091><U+008F><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0091><U+008F><f0><U+009F><U+008F><U+00BB>"
rn573200491,"Reviewed April 13, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"Very friendly staff and fairly good food at decent prices.
Had 2 good meals here, both Thai and Indian and both very goodMore"
rn572298710,"Reviewed April 9, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,Visited with my daughters and shared a lovely meal. Curry and Masala both amazing. White wine was a nice Sauvignon Blanc. We plan to return before we leave Karon!More
rn572192504,"Reviewed April 9, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"Came here with friends and had a great evening! We had both meat and vegetarian curries, all dishes were outstanding with very good service. Easily the best curry place in Phuket! Thank you!More"
rn571674073,"Reviewed April 7, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"Visited here with Thai wife/kid and friends from the uk.
We were dubious at first as where to go for an Indian, google helped us choose this place.
The lady who welcomed us was charming and funny and really looked after us.
The drinks arrived...More"
rn571171536,"Reviewed April 4, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"Good day.
Were decided to have a dinner in this place. Were ordered different dishes (meat, fish).
Result: diarrhea and vomiting in all throughout the evening and night. In the morning strong weakness, headache.More"
rn570926619,"Reviewed April 3, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,A small but very welcoming Indian Restaurant. An extensive menu to suit all tastes with some delightful specials. Tried two specials which were attractively presented and the food was hot (temperature) coming straight from the kitchen and not been left standing to become cool. For...More
rn570316989,"Reviewed April 1, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"We came here after reading the reviews. Service was good, they were busy, so perhaps not as quick as other places, but the service was very friendly and helpful. We ordered too much food. Two entrees, two mains, two servings of nann and two servings...More"
rn570022127,"Reviewed March 31, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,We had lots of food and it was amazing. Shanti our waitress spoke great English and she was very good. The meals were quick and full of flavour. They got a taxi for us when we were ready to leave and were amazing. A bit...More
rn569849417,"Reviewed March 31, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,This is an amazing little restaurant. The food is excellent cooked to order and piping hot. We ate here three times in two weeks because the food was so good. The staff are lovely and cannot do enough for you. We tried many different dishes...More
rn569480288,"Reviewed March 29, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"The food here is excellent, we stayed near by in Karon beach, it was easy walking distance, we ate here 2 nights, and both were great, very highly recommended.
All in all we had chicken Sama, chicken jalfrezi, and sizzling chicken, all were delicious, with...More"
rn568887975,"Reviewed March 26, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,I had to write this review as soon as I got back to my hotel. My friend and I have eaten here about 45mins ago. Coming from England we like a curry and really fancied one tonight. So we went with trip adviser and it...More
rn568780302,"Reviewed March 25, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"This restaurant was saviour for us looking for veg food specifically what toddler can eat. The head waitress - of north-east origin - was very helpful in preparing dishes as we like it, i.e. without much masala and not spicy. The food was very nice...More"
rn568114636,"Reviewed March 22, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,This place was amazing. We were staying just down the road and walked to it from the Hilton. The staff was friendly and had fans for all the tables to cool us down. The food was SOO GOOD. Definitely worth it if you like Indian...More
rn565803399,"Reviewed March 11, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"We had seen some good rewiews and thought , well let's try. And what a pleasant experience! Vegetarian starter, different mains with different meats, all spiced up excellent to the exact tastes, not to expensive eighter, a MUST in Karon, go there!More"
rn565542761,"Reviewed March 9, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"We chose to visit Highway based on some fantastic recommendations on TripAdvisor and wow was it good!
Service was so warm and friendly from everyone there, the beers were ice cold and the food was great! We have eaten curry all over the world including...More"
rn564132001,"Reviewed March 3, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"We found away to this little highway restaurant and were not disappointed with the food. We had a couple of entrees and 3 mains between 4 people and the food was ample. Lamb curry was great, roti was excellent and the service from our waitress...More"
rn563952376,"Reviewed March 3, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"An absolute must if your staying in Karon, just up the road from the roundabout at the beach, opposite hotel Ikon ( which is where we stayed).
The food is just amazing!! We tried the special chicken on a sizzling plate, one of the best...More"
rn563761785,"Reviewed March 2, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"We were 5 days at Karon area. I really think that every single day we were eating there since we discovered it!!! We tried as many different dishes as we could! We were more than satisfied with every single thing we ate there!!
They know...More"
rn563471869,"Reviewed February 28, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,I have been there already more than 10 times and the indian food if chicken or lamb ar all amazing - as well as in taste as also in freshness and normal prices. I have tried almost 50% of their choice and I was always...More
rn562941518,"Reviewed February 26, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"Been to the restaurant twice. Very, very good Indian food. Fantastic staff<f0><U+009F><U+0091><U+008D>go there. We are going tomorrowMore"
rn561429609,"Reviewed February 19, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"After gorging on Thai food for over week in Bangkok and Phuket, we desired some classical Indian curries. Fortunately we stumbled across a gem of a place, Highway Curry, on Patak road (just off Karon Road). The restaurant offers the classical north Indian dishes and...More"
rn560482721,"Reviewed February 14, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,very good and authentic thai and indian cuisine. we loved to eat there and stayed two times in this restaurant.More
rn560208471,"Reviewed February 13, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"While the restaurant provides both Thai and Indian, we went there for the latter and weren't disappointed.
Considering that the food was freshly prepared -- the onion bhaji's being an example -- they were hot and crispy (and i've had my share of cold, greasy,...More"
rn559771875,"Reviewed February 11, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"We have been in Karon for 10 days , just decided to turn right & see what we found as always turned left to go down the Main Street. So glad we did found the best Indian in Karon food perfect fresh full of flavour...More"
rn559572832,"Reviewed February 10, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"Ok - so don? come here for the ambiance. It? next to a road. Come for the food. Oh. My. God. It? top of the top drawer, excellently priced, cooked with care. Service was also good.More"
rn559513381,"Reviewed February 9, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,Could not decide what we wanted to eat so popped onto trip advisor. Saw the reviews of this restaurant so decided to take a walk and try it out. So glad we did the food was fantastic. We had onion bhajis samosas chicken jalfrazi rice...More
rn559227615,"Reviewed February 8, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,The food was quite delicious. Definitely try the Butter chicken with some garlic nan. We enjoyed it. Service was very good!More
rn559049282,"Reviewed February 7, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,Highway curry Indian & Thai Cuisine is one of the best Indian restaurant in Phuket. Harry is one of the best service provider who never compromise for the taste and hospitality. Proudly recommended to people who is visiting in PhuketMore
rn558952442,"Reviewed February 6, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"Be sure to stop by Highway Curry if you are looking for freshly cooked and very tasty food. More healthy than you average beachside restaurant with very friendly staff that speak English well.
They have some Thai dishes but stick to the Indian, the Thai...More"
rn558927245,"Reviewed February 6, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"I have bee travelling phuket since 2011
Tried many indian resturants but Highway curry seems to be very different taste and good service..
Highly recommended..More"
rn558466239,"Reviewed February 4, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"We ate at Highway Curry on a Sunday night, even though it is on Patak Rd, it is still quiet enough to talk. The owners are really friendly and accommodating, with the food rivaling some of the best Indian we have had back home in...More"
rn558089537,"Reviewed February 3, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"Myself & my boyfriend visited this restaurant last week as we had seen the great reviews on trip advisor. When we arrived we were a little worried as it is just on the main highway, hence the name, & didn't look much from the outside.l...More"
rn557463320,"Reviewed January 30, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,Being a lover of Indian cuisine.. both cooking and eating out.. decided after reading reviews would give the highway a try. We were not disappointed! We took a taxi as it is a distance from main strip.. it was very busy but the waitress quickly...More
rn556060456,"Reviewed January 24, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"We ate a mix of naan, chapatti and thai food. Everything was delicious and the staff were very nice and accomodating. <f0><U+009F><U+0098><U+0083>More"
rn555990619,"Reviewed January 23, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,Well the name says it all. It is on a main road looking at the street but the food was delicious and freshly prepared. We could here the cook in the kitchen pounding our spices into our curry pastes straight after our order went in....More
rn554124123,"Reviewed January 15, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,Delicious meals and friendly staff. Worth to visit and enjoy great food. It is not too faraway from Karon Beach.More
rn553892999,"Reviewed January 14, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,Decided to bring my girlfriend here for some food after getting bored of the same old low quality food that pretty much every restaurant in Karon offered. The waitress was so friendly and helpful as my partner is vegan and had struggled to find a...More
rn553887312,"Reviewed January 14, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,Food is absolutely amazing. The best curry on Phuket is served here. Also very homelike and friendly. Highly recommend.More
rn553674899,"Reviewed January 13, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"In Karon, somehow it was hard to find vegetarian food on the menu. Apperently it was quite hard for some restaurants to replace chicken, beef or whatever with tofu because, well, I don? know why. The just wouldn? do it. So basically I was left...More"
rn553502457,"Reviewed January 13, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"Good service, splendid food, not spicy in contrast with thai but better! Pleasurable walk to get there from Karon beach, definitely worse tasting :)More"
rn553380080,"Reviewed January 12, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"Food delicious and really friendly staff who are happy to advise you on different dishes and will ask you how spicy you would like your dish to come which is always good!
Enjoyed the chicken tawa, naan bread and onion bhajis and all presented really...More"
rn553361141,"Reviewed January 12, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"Wow, these curries will knock your socks off! We started with vegetable samosas and cheese paneer... YUM! We then tried butter chicken, chicken spinach curry and chicken rogan josh. All were great, but the rogan josh was our favourite. Great spot, awesome service and friendly...More"
rn553045957,"Reviewed January 10, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"Wonderful, authentic food at very reasonable prices and absolutely incredible service !! Great place to go.More"
rn552556094,"Reviewed January 8, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"We were so happy to discover this authentic Indian food on Phuket! Our dinner was delicious - rogan josh with lamb, tikka prawns, naan and complimentary poppadoms with assorted sauces. Everything was so good! It's a bit away from crowded Karon's centre, so it was...More"
rn552213281,"Reviewed January 7, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"Tried a few different curries and nan breads, all were very well made and super tasty!
Mango juice was the best I have ever had.
Staff is very friendly & the service is great. Hope to be able to visit again some day!More"
rn551135738,"Reviewed January 3, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"We were looking for a change in cuisine and saw the reviews for Highway Curry and decided to stop by.
Excellent food and service. Reasonably priced and good value for money.More"
rn550792028,"Reviewed January 1, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,"If you like well prepared Indian food this place is to recommend. Just had a tasty lunch here with my family.
We will eat here again before heading back home 5<f0><U+009F><U+0091><U+008D> of 5<f0><U+009F><U+0091><U+008D> possible.More"
rn550762507,"Reviewed January 1, 2018 ", Patong,Highway Curry Indian & Thai Cuisine,Craving Indian we found this place on tripadvisor. We were staying on Karon beach and it was 20 mins walk away. As the name suggests it is on a highway so not the safest walk if you have kids but was fine for us. The...More
rn573201692,"Reviewed April 13, 2018 ", Karon,Pad Thai Shop,Only westerners in there for our first visit and were a bit bewildered. Helped out by friendly staff and customers. Good cheap flavoursome food. 315 baht for lunch and drinks for 4 people
rn570754343,"Reviewed April 3, 2018 ", Karon,Pad Thai Shop,"This place is exactly what my wife amd I have been searching for in Phuket, Authentic, mild sweetness, un-westernised thai food... And to top it off, cheap... We ordered the chicken fried rice and chicken Pad Thai. Best meal we have had so far... We...More"
rn569589653,"Reviewed March 29, 2018 ", Karon,Pad Thai Shop,Yes its a poplular place with lots of people eating there. The wait time is long and finding a table can be a challenge during peak hours! Ok for one visit but the taste is a bit hit and miss. I wont say its the...More
rn568886929,"Reviewed March 26, 2018 ", Karon,Pad Thai Shop,This little place had in my opinion the best pad thai I had while in Phuket. Doesn't look like much from the outside but the dishes provide great flavor. The folks that run the place are very engaging and helpful. We had to wait about...More
rn568824750,"Reviewed March 26, 2018 ", Karon,Pad Thai Shop,"A pilgrimage up karon hill for any foodie.
Great pad thai (I thought better than thip samai in Bangkok!)
Also famous for their stewed dishes! Their stock is an amazing pot of gold maintained for 10 years."
rn568811859,"Reviewed March 26, 2018 ", Karon,Pad Thai Shop,"This place is cheap, great for lunch and most dishes are 50 baht. Be early as things tend to be sold out for the day."
rn568053195,"Reviewed March 22, 2018 ", Karon,Pad Thai Shop,"I realise how popular this place is so probably don't need to write a review, but the food here is just so good.
Really friendly staff, amazing food, very cheap as well. We ended up going 3 times
Only things to add are 1) they...More"
