ID,Review Date,Location,Hotel/Restaurant name,Review
rn540806384,"Reviewed November 13, 2017 ", Nai Harn,Portofino Ristrorante &Pizzeria,"Excellent food and service, always good vibes. Thanks to the staff for such a great evening. P.S. the real Italian food is presented in a big portion that reminds your home."
rn534738036,"Reviewed October 20, 2017 ", Nai Harn,Portofino Ristrorante &Pizzeria,"This place was recommended to us by a friend who lives here so we decided to try it. We weren? disappointed! The food is delicious! We ate here a few times during our stay in Nai Harn. The staff are really friendly and helpful, and...More"
rn511639125,"Reviewed August 11, 2017 ", Nai Harn,Portofino Ristrorante &Pizzeria,We came because of the fine reviews. And yesterday we try it our selves! It was perfect en Very delicious. We even got limoncello and aan amazing bruchetta on the house. There are Some italian restaurant nearby but they dont even vome close with Portofino....More
rn507266345,"Reviewed July 30, 2017 ", Nai Harn,Portofino Ristrorante &Pizzeria,Easily the best pizza I've had in Thailand in the past two years. We've visited this restaurant twice and heading over there now.
rn502355749,"Reviewed July 15, 2017 ", Nai Harn,Portofino Ristrorante &Pizzeria,"Good service, great pizza! I am pleased to say the standard has improved from good to great! Keep up the good food."
rn495385930,"Reviewed June 23, 2017 ", Nai Harn,Portofino Ristrorante &Pizzeria,Great value for money. Molto bene yumieee. Lecker lecker lecker. Absolutly great. Will come back soon. Pasta seafood (thai-style) very aloy mak mak. Friendly stuff !!! Thanks Portofino for a great dinner in Rawai.
rn468789634,"Reviewed March 20, 2017 ", Nai Harn,Portofino Ristrorante &Pizzeria,"I ate here only one time and that was one time two many I ordered and Hawaiian pizza there was no cheese and 4 piece of ham and 4 piece pineapple the food was rubbish, I do not recommend this to eat"
rn462715869,"Reviewed February 25, 2017 ", Nai Harn,Portofino Ristrorante &Pizzeria,We visited portofino in Feb 2017 it's just across from amalfi pizzeria which is equally famous in rawai. The pizzas were fresh right out of the wood fired oven lovely crust with wholesome toppings. Lovely place with lovely atmosphere. The waitresses were very nice too...More
rn460305881,"Reviewed February 16, 2017 ", Nai Harn,Portofino Ristrorante &Pizzeria,"Here we had a good lunch with friends and our children. All food was tasty, including pasta, pizza and fresh smoothies. But prices are more than average. Waiters are helpful. The owner asked us about the food and gave candies to our children."
rn455361392,"Reviewed January 28, 2017 ", Nai Harn,Portofino Ristrorante &Pizzeria,"Having tried the rest, this is the best in NaiHarn. Staff ok, owner nice guy. I like the Alcapone spicy. My favorite Pizza around here."
rn452912629,"Reviewed January 17, 2017 ", Nai Harn,Portofino Ristrorante &Pizzeria,Excellent pizza. fast service. friendly staff.10% discount to take away. Italian chef. convenient location. Free wi-fi.
rn316517769,"Reviewed October 6, 2015 ", Nai Harn,Portofino Ristrorante &Pizzeria,"Tried it for the second time yesterday and not convinced at all. Pizza 4 Stagioni?ith cheap ham, one salami slice and one olive cut in million pieces?o spicy oil available, just a bland oil, not a lot of taste. So sorry because the location is...More"
rn299020105,"Reviewed August 13, 2015 ", Nai Harn,Portofino Ristrorante &Pizzeria,"restaurant with poor quality of food, the pizza was soggy with little topping, manager or owner with cigarette near our table."
rn294268338,"Reviewed July 30, 2015 ", Nai Harn,Portofino Ristrorante &Pizzeria,"After seating the owner proceeded to have a cigarette next to our table - we almost left, shows no respect for customers never mind the awful smoke in your face. The owner paces around with a grumpy face like a prison guard walking sentry. Once...More"
rn570994679,"Reviewed April 4, 2018 ", Nai Harn,Mama Seafood,We have been going to this restaurant for years. Have seen it pass through numerous owners and been attended by constantly changing wait staff. The present bunch they have a re of the don't care variety and the chicken green curry was the worst we...More
rn567031899,"Reviewed March 17, 2018 ", Nai Harn,Mama Seafood,"They are giving super great service, kind and fast. Food is delicious and the prices are acceptable! Beautiful sunset from the terrace"
rn564300939,"Reviewed March 4, 2018 ", Nai Harn,Mama Seafood,We were recommended to go here and as it was busy expected a good meal. Unfortunately it was hugely disappointing. Maybe as one of the last to order it was timing but didnt expect to be ifnored forgotten and to get such a crap massaman...More
rn562114193,"Reviewed February 22, 2018 ", Nai Harn,Mama Seafood,"The papaya salad almost killed me, I had to drink 1 Lt beer and ask for rice to pass the food. Was good and the service was pretty attentive. For 2 adults and 2 children we paid 1400 bth. I got the grilled tiger prawns...More"
rn561873443,"Reviewed February 21, 2018 ", Nai Harn,Mama Seafood,Aside from the great view the food and service is also great. We actually ate here twice in one day and had amazing seafood and very authentic Thai dishes based on what we have eaten around the island. If you like spicy ask for ?it...More
rn469580157,"Reviewed March 23, 2017 ", Nai Harn,Mama Seafood,"Not the worst meal we had in Thailand but pretty average fair.
They mainly cater for the beach tourist trade so they have loads of western food with French fries on the menu. The Thai food is only just ok."
rn501502668,"Reviewed July 13, 2017 ", Nai Harn,Mr Kobis,"There were so many choices around which is really difficult. We got lucky with this restaurant. Stopped by for lunch; we ordered the spring rolls, Pad Thai and seafood fried rice. Food was great and the portions were generous compared to the other restaurants around...More"
rn495506185,"Reviewed June 23, 2017 ", Nai Harn,Mr Kobis,Title sums up the best dish we had that we went back twice in a day to try both the pineapple and banana pancakes but i must say the Tamarind fish( we asked for ours to be grilled and not fried) though slightly pricey is...More
rn477377433,"Reviewed April 20, 2017 ", Nai Harn,Mr Kobis,"Had curry, bbq prawns and fried rice! Recommend highly! Had banana pancake yummy and big!Very friendly hosts also!"
rn474412162,"Reviewed April 10, 2017 ", Nai Harn,Mr Kobis,"Thanks again Mahlee and Mr Kopi for a delicious meal. The tamarind fish, fish cakes and som tam were all really yummy."
rn396020262,"Reviewed July 23, 2016 ", Nai Harn,Mr Kobis,"food was lovely here, cheap beer. The staff are nice, as everyone is here. Good choice for casual eats at night or for lunch."
rn391761888,"Reviewed July 12, 2016 ", Nai Harn,Mr Kobis,"Our group of 5 friends shared a great, full meal of fresh seafood (crabs, mussels, prawns, squid), pad thai, mango sticky rice and coconut water - all for only THB 500 per person (approx GBP 11, EUR 13, USD 14) as of writing. You get...More"
rn384021348,"Reviewed June 19, 2016 ", Nai Harn,Mr Kobis,"really enjoyed our food. very fairly priced, about half the price of the cocktails in our hotel. there are a few dogs hanging around, but the waiter did check if we wanted them to shoo the dog away. definitely recommend!"
rn469969567,"Reviewed March 24, 2017 ", Nai Harn,Boulangerie Chez Nous,Unfriendly owner. The waiters can not speak english. Orders were partly misunderstood. Too bad. Nothing special...
rn469968688,"Reviewed March 24, 2017 ", Nai Harn,Boulangerie Chez Nous,"Food is ok....nothing special.
The owner is really unfriendly.
We would never come again cause of the owner.
We would never recommend this Restaurant."
rn468234031,"Reviewed March 18, 2017 ", Nai Harn,Boulangerie Chez Nous,"My husband and I were recommended to try this olace for breakfast and we are very happy we did. The owner is French and the selection of breads and pastries is wonderful. The breakfast plentiful and cooked to perfection, the seating area has plenty of...More"
rn466728583,"Reviewed March 13, 2017 ", Nai Harn,Boulangerie Chez Nous,"My english breakfast wasn't tasty. Eggs were too soft, even the whites were still fully soft and watery. When i asked to bake it harder they just flipped it on the pen and baked the other side. At the end my eggs looks terrible and...More"
rn465953903,"Reviewed March 9, 2017 ", Nai Harn,Boulangerie Chez Nous,I'm from Canada but living in Bangkok and it's near impossible finding a proper baguette or croissant. This place is just as good as good as some I've had in France.
rn459284642,"Reviewed February 13, 2017 ", Nai Harn,Boulangerie Chez Nous,Ones you are full of Tai food that is the place to go!!! Grate food and service. Duck salad is just perfect accompanied by cold proseco
rn454146295,"Reviewed January 22, 2017 ", Nai Harn,Boulangerie Chez Nous,"An amazing bakery in this part of Thailand. Freshly baked breads including brioche, croissants, ciabattas and paninis. Reasonably priced for the quality! Very good bread with none of the added sugary flavour that you get in a lot of breads in Thailand."
rn453237294,"Reviewed January 18, 2017 ", Nai Harn,Boulangerie Chez Nous,"A very good place for any time of the day.
Extensive menu with western and thai alternatives.
The food is fresh and good : breakfast, panini, fried rice, salads, salmon, ect, everything of good quality.
Service kind and the place is very clean.
The patron...More"
rn394587785,"Reviewed July 20, 2016 ", Nai Harn,Boulangerie Chez Nous,"We staryed in Naiharn for 8 days . Everyday I had to arrange for breakfast. Best available options for breakfast in nai harn was definitely this . Almost all foods are freshly baked everyday. If you go a bit early in the morning , you...More"
rn367055811,"Reviewed April 24, 2016 ", Nai Harn,Boulangerie Chez Nous,"Lousy over priced coffee, indifferent serving staff, so many good places to go in Nai Harn why waste my money here"
rn364566066,"Reviewed April 16, 2016 ", Nai Harn,Boulangerie Chez Nous,Nice breakfast good service a bit French rustic with chickens running round they do an excellent Omelette tea and the coffee is good too. Handy for the beach and free gym.
rn349560184,"Reviewed February 20, 2016 ", Nai Harn,Boulangerie Chez Nous,"Boulangerie Chez nous is in my opinion a must while in the south of Phuket.
After many times in Phuket we have tried many other French bakeries but none can compare to this one.
If you want to have a really good breakfast there is...More"
rn522178689,"Reviewed September 7, 2017 ", Nai Harn,Trattoria del Buongustaio,"I have visited this restaurant a number of times with my wife and family and it always delivers! It has the best view you could possibly imagine, it is built over the sea and feels like you are actually on a boat. They serve outstanding...More"
rn512588859,"Reviewed August 14, 2017 ", Nai Harn,Trattoria del Buongustaio,We enjoyed pizza pasta and a carafe of red wine. Little Italy by the ocean! Was awesome. We are going for a second time tonight!
rn506924605,"Reviewed July 29, 2017 ", Nai Harn,Trattoria del Buongustaio,"I reviewed this restaurant back in 2012 and we have been back several times again over the years when staying at the now Nai Harn Hotel. It sits in front of the hotel, on the rock edge directly over the water with a brilliant view...More"
rn498801651,"Reviewed July 5, 2017 ", Nai Harn,Trattoria del Buongustaio,With 2 young children we where looking for a change from Rice. As we lay on the beach we saw the sign for Pizza !! We have spent many moths in Italy and the pizza was amazing!! Sitting on the balcony as the sun goes...More
rn488512846,"Reviewed May 28, 2017 ", Nai Harn,Trattoria del Buongustaio,OK. We were in Thailand so why did we go for an Italian dinner? Reviews on TripAdvisor! Service was slow and both of us had upset stomachs the next day...........
rn482780345,"Reviewed May 8, 2017 ", Nai Harn,Trattoria del Buongustaio,"amazing thin crust pizza, though I would appreciate basil on their Margherita. But very good food - if you're tired of Thai fare.."
rn478789618,"Reviewed April 25, 2017 ", Nai Harn,Trattoria del Buongustaio,Authentic Italian pizza. Beautiful views esp at sunset. Well worth the effort to get there if in Nai Harn beach.
rn478206495,"Reviewed April 23, 2017 ", Nai Harn,Trattoria del Buongustaio,"My partner and I came to this italian restaurant as we wanted something different from Thai food. We had a pizza that was very good and spaghetti del pescatore that my partner found delicious.
Service was very good too, I am not giving 5 stars...More"
rn472631157,"Reviewed April 4, 2017 ", Nai Harn,Trattoria del Buongustaio,"Great location, food never the same inconsistency, typical Thai service they don't care. Mia soon jia ! Owner or manager acts like service staff. Shows no interest in guest. Falan Chef in back with tank top. No concern about food safety. No proper of ingredients...More"
rn468001108,"Reviewed March 17, 2017 ", Nai Harn,Trattoria del Buongustaio,"Love this place - amazing views, tucked away on the hill overlooking Nai Harn bay. Some great authentic Italian food. Been many times, it's my local. Chefs version of bouillabaise is a must try ! Buon appetito."
rn465981867,"Reviewed March 9, 2017 ", Nai Harn,Trattoria del Buongustaio,Very nice Italian food. A good alternative for guests staying in The Nai Harn Hotel. Prices are ok too.
rn465685202,"Reviewed March 8, 2017 ", Nai Harn,Trattoria del Buongustaio,"The first time we went there the food, price and service was reasonable so we whent back as as it was our last night and one of the family was celebrating his birthday, we ordered the startes and they arrived withing a reasonable time, after...More"
rn462652157,"Reviewed February 25, 2017 ", Nai Harn,Trattoria del Buongustaio,"Staying next door, we opted to get off property and give Trattoria del Buongustaio a try - what we found was very legit Italian food with a Thailand view!
We shared a pizza and the eggplant parm from the special board that evening. Both were...More"
rn408553241,"Reviewed August 21, 2016 ", Nai Harn,Trattoria del Buongustaio,"Really bad coffee. Made in a capsule machine then cold milk. Go somewhere else for your coffee. I thought because the owner claimed to be Italian that the coffee would be good, but no."
rn459510825,"Reviewed February 13, 2017 ", Patong,Ken Restaurant,"A friend and I ate here one evening we both enjoyed a great meal at a reasonable price, the staff were attentive and friendly, the restaurant it self was clean and we presented and attracts a fairly good crowd. A great place to eat and...More"
rn452642952,"Reviewed January 17, 2017 ", Patong,Ken Restaurant,"we visited a cpl of times there, all staffs were great, friendly and hard working. food and drinks were little bit cheaper than other place in Patong. huge choice of menu, from pizza to thai food, good quality. the owner, Ken, was very nice guy...More"
rn452625356,"Reviewed January 17, 2017 ", Patong,Ken Restaurant,Reasonable food but can get the same dishes done better in many other restaurants in southern Thailand. Food was fresh but a bit greasy. Cocktails were not very good. Service was quick and friendly. Quite expensive by Thai standards for small portions.
rn452073644,"Reviewed January 15, 2017 ", Patong,Ken Restaurant,Lovely food attentive service toilets clean been there 2 nights prawn toast to die for all the food was excellent lost and earring staff did not give up till they found it thank you
rn451634817,"Reviewed January 13, 2017 ", Patong,Ken Restaurant,"We all ate here last week & the food was really nice & tasty.... we had several dishes to share between all of us, We all particularly liked the pork fried rice..... everyone had at least 2 drinks, mix of soft drinks & beers..... the...More"
rn451573121,"Reviewed January 12, 2017 ", Patong,Ken Restaurant,Food was top notch. went many times and always had great fast service wit good size servings for fairly cheap prices. would go again always.
rn432068050,"Reviewed October 27, 2016 ", Patong,Ken Restaurant,"We spent a few nights, and daytime visits, at Ken Restaurant over the past couple of weeks. Great service from lovely staff. Can't do enough to help! The same lovely man is still there (we visited 3 years ago) - we had a laugh with...More"
rn425192676,"Reviewed October 4, 2016 ", Patong,Ken Restaurant,"Have been trying somewhere new for breakfast for a week. Found Ken's this morning. Extensive menu range, the best we have seen. Service and food was excellent."
rn404297114,"Reviewed August 11, 2016 ", Patong,Ken Restaurant,"Good food, clean restaraunt, walking distance frame Graceland resort and spa, Thai good excellent, drinks good."
rn397830765,"Reviewed July 27, 2016 ", Patong,Ken Restaurant,Excellent variety. Many food options. Great prices as well. It's nice to sit down and watch everything pass you by. It is in a busy-ish location and makes for great people watching. They have some great menu items for children.
rn540655280,"Reviewed November 13, 2017 ", Patong,Ken Restaurant,Visited the restaurant twice. 6 people. Was very tasteful and with a nice and polite service. Had the T-bone steak . For sure worth eating here.
rn534824769,"Reviewed October 21, 2017 ", Patong,Ken Restaurant,"Have great food at ken restaurant, always taste good and staff are great the thai food here is good and the sea food is also good have pool table if you wish to play"
rn524492827,"Reviewed September 14, 2017 ", Patong,Ken Restaurant,"As we were travelling with friends and family, one of our group members read about Ken's Place online, and suggested that we should try it...It took us 4 days to find it..We had walked past this place many many times and never bothered to look...More"
rn503005365,"Reviewed July 17, 2017 ", Patong,Ken Restaurant,Seems to be a family business where the owners create relationships with their customers. Very good food and a great place to return to.
rn488313210,"Reviewed May 27, 2017 ", Patong,Ken Restaurant,OMG had a club sandwich and could just finish it. Fresh and delicious at 9.30pm and the rest of the order was great as well.
rn516130377,"Reviewed August 21, 2017 ", Patong,The Pizza Company,"We met up with friends here for drinks and decided to stay for lunch after watching the meals been delivered to tables around us. The staff were very friendly, welcoming and accommodating. I ordered a chicken Caesar salad which had oversized popcorn chicken pieces which...More"
rn515877271,"Reviewed August 21, 2017 ", Patong,The Pizza Company,"We have enjoyed the meals at various Pizza Company outlets over the years, and if in doubt, we head for one of their restaurants. A garden salad and iced coffee for me, my wife was happy with a sprite. Salad so fresh it had recently...More"
rn511234981,"Reviewed August 11, 2017 ", Patong,The Pizza Company,"Has become a favourite of ours and have eaten here several times. Must order deluxe cheesy crust! Wings, onion rings and cheese sticks are our faves. Haven't tried their pasta dishes but everything we have had is great"
rn509189040,"Reviewed August 5, 2017 ", Patong,The Pizza Company,food was really good. fresh drink was tasty. restaurant was very clean. Great selection of Italian and European dishes
rn509009492,"Reviewed August 5, 2017 ", Patong,The Pizza Company,"Great selection of Italian and European dishes.
There are a lot of service people. The communication between each other does not always work. But rather too many people in the service than too little.
If you want to eat ""Italian style"", it is better to...More"
rn517896394,"Reviewed August 27, 2017 ", Patong,The Pizza Company,"i tried pizza i think it was pepperoni it was really delicious you can order it thin or thick and it was worthy for the price, and it was highlight to me that you can have your own drink such as beer or vodka with...More"
rn517879957,"Reviewed August 26, 2017 ", Patong,The Pizza Company,Tried to order takeaway from the restaurant next door to me from the set menu but they said thats only delivery even though I was next door and they can not do this takeaway. So I call the delivery number and they say I can...More
rn548443058,"Reviewed December 21, 2017 ", Patong,The Pizza Company,If you just would like a quick snack its ok. The pizza company has a lot of choises of pizza but in my opinion the pizza was very thick and wasnt really tasty.
rn383840993,"Reviewed June 18, 2016 ", Patong,Kitchen Bistro Patong,"It was definitely above average but not deserving of 4/5 (Very Good). Husband ordered Chicken Skewer which came with chips and he ordered a side of Penne as well. I got the Tom Yum Soup (which was a little too milky for my liking, not...More"
rn380169805,"Reviewed June 6, 2016 ", Patong,Kitchen Bistro Patong,"This is a rare combination of terrible food, terrible service, and terrible management. The food was easily the worst food I have ever eaten. The waitress was horrible..didn't understand English or the menu, and the management refused to take anything off the bill..then the best/worst...More"
rn379598772,"Reviewed June 4, 2016 ", Patong,Kitchen Bistro Patong,"Tried it in samui and phuket, great food, nice price, fast and good service, don't miss it if you there"
rn378332653,"Reviewed May 31, 2016 ", Patong,Kitchen Bistro Patong,"My wife and I went with our 2 little ones aged 3 and 6 years. We went in search of a restaurant that serves authentic Thai cuisine and we happened to pass by ""The kitchen Bistro at Patong. The food was excellent. We ordered Thai...More"
rn377249183,"Reviewed May 28, 2016 ", Patong,Kitchen Bistro Patong,"We came here twice in our 5 day stay in Phuket.
The location is very good and the staff are nice and welcoming.
The Thai dishes are delicious! I think we tried most of them.
There are also plenty of international dishes, for those not...More"
rn544947270,"Reviewed December 3, 2017 ", Patong,Khon Kaen Buffet BBQ,I have been to 4 Thai BBQ restaurants and Khon Kaen buffet was similar to the others. You get to eat as much as you want for a fixed price. Its very social if you go with a group of friends as you have to...More
rn540246691,"Reviewed November 11, 2017 ", Patong,Khon Kaen Buffet BBQ,"We visited early one evening for dinner. This was my first visit to a Thai BBQ so I can't compare it to other but I did enjoy this one. The selection of sea food, meats and vegetables was very good. The place is full of...More"
rn539146683,"Reviewed November 7, 2017 ", Patong,Khon Kaen Buffet BBQ,"I have been here half a dozen times and have never had a problem. I believe, if you are only visiting Phuket and not more of thailand, I recommend you visit Khon Kaen BBQ. Happy times"
rn534841274,"Reviewed October 21, 2017 ", Patong,Khon Kaen Buffet BBQ,I have been to 5 or 6 of these different bbq places. They are always very thai orientated and make little effort to appeal to or accomodate westerners. That is not necessarily a complaint however it is going to be a lot different to what...More
rn512133028,"Reviewed August 13, 2017 ", Patong,Khon Kaen Buffet BBQ,"The place is quite near to the walking street actually. I went there on Aug 2017 and price was 279 baht for the buffet. However, if you want to add BBQ you need to add 100 baht more for each person. It's true that there...More"
rn574838944,Reviewed 4 weeks ago , Patong,Khon Kaen Buffet BBQ,"Great place filled with locals (So you know it is good) and wide variety of food for only 279 bahts per person...Fresh giant prawns and regular ones, mussels and clams etc...you cook yourself on hotpot and small coal BBQ so eat at your own pace....fresh...More"
rn574310559,Reviewed 4 weeks ago , Patong,Khon Kaen Buffet BBQ,"i have been there two times on my last visit to Phuket ...you can eat very good and a lot in very reasonable prices...and you also cook by yourself...soup and gilled fresh shrimps and prawns ...or chicken ,beef, pork...and you can also have salad ,chips...More"
rn551116542,"Reviewed January 3, 2018 ", Patong,Baan Rim Pa Patong,"If you want to eat real Thai food with the highest level of cuisine and ingredients, and if you are in Phuket - book a table at this restaurant. The wine list is amazing!!! We sat with lake views and it became a nice experience...More"
rn550591413,"Reviewed January 1, 2018 ", Patong,Baan Rim Pa Patong,"We were lucky to book a table for New Year's Eve, we were right on the water side facing Patong beach perfect for the fireworks and the view was amazing. The food was exceptional, the duck Penang curry was something out of this world. The...More"
rn550102469,"Reviewed December 29, 2017 ", Patong,Baan Rim Pa Patong,"We had booked for our Christmas dinner, beautiful location, food was of excellent quality and service beyond description. Base was the man attending to us with the team. Live piano music playing on the background. I highly recommend this place to all my friends and...More"
rn549469963,"Reviewed December 27, 2017 ", Patong,Baan Rim Pa Patong,"This restaurant has such nice view to the beach. Nice decoration. Food is good and wide range of traditional Thai food. But it is pricey. Staff is so so, not nice and not very welcome guest.
If you go for nice view and romantic atmosphere,...More"
rn555252091,"Reviewed January 21, 2018 ", Patong,Baan Rim Pa Patong,Dinner at Baan Rim Pa didn? disappoint. Was recommended that we go and it was lovely. Food was very traditional Thai yet delicately presented . Steamed crab dumplings were divine. Massaman curry was perfect. All dishes were tasty and the view of Patong made it...More
rn555027297,"Reviewed January 20, 2018 ", Patong,Baan Rim Pa Patong,"Food was ridiculously over priced for what it was, had to buy more food after we left because we were still starving. Location is wonderful though I didn? find the staff that friendly or helpful."
rn554671255,"Reviewed January 18, 2018 ", Patong,Baan Rim Pa Patong,"Most Thai restaurants in Patong are no longer authentic so it's great to finally found one serving the real Thai cuisine. Great ambiance & setting on the cliff overlookinh Patong beach. Food is great n price reasonable for the quality, ambiance & setting. Service could...More"
rn553919310,"Reviewed January 15, 2018 ", Patong,Baan Rim Pa Patong,"The restaurant sits over a cliff, which gives it an amazing view of the bay. Went there around 6 pm and saw a gorgeous sunset. We had the spring rolls, dumplings, chicken and beef satay, green curry, duck curry, and sticky rice with mangos. All...More"
rn552824126,"Reviewed January 9, 2018 ", Patong,Baan Rim Pa Patong,"Great food especially if you like fine dinning , amazing location with great view we beef n pork satay for starters ,tom yum soup soft shell crab , Thai green curry . Drinks are quite expensive we paid 390 bhat for sangria . The mango...More"
rn552708833,"Reviewed January 9, 2018 ", Patong,Baan Rim Pa Patong,The thai food doesn? even taste like thai food and it? too expensive for what you get. You only pay for the view...
rn552342328,"Reviewed January 7, 2018 ", Patong,Baan Rim Pa Patong,"The venue is a little outside the busy area, we had to take a tuk tuk there but it was worth it. The atmosphere is amazing, nothing you'll experience in the other areas. The dining area is right by the sea above the beach, it...More"
rn552330858,"Reviewed January 7, 2018 ", Patong,Baan Rim Pa Patong,We had dinner at this restaurant for a birthday celebration during our stay in Patong. The setting is right at the water edge and great for sunset viewing. The restaurant is beautifully laid out with ice sculpture at the entrance and a fruit carving station...More
rn512959730,"Reviewed August 14, 2017 ", Patong,The Sweet Restaurant,"quality is beyond the price,staff are friendly as well~will recommend to friends when they are in phuket."
rn511331961,"Reviewed August 11, 2017 ", Patong,The Sweet Restaurant,"Loved the Mango sticky rice. The spring rolls and satay were delicious too. All in all good food for cheap, what more can you ask?"
rn511133375,"Reviewed August 10, 2017 ", Patong,The Sweet Restaurant,Friendly service tasty food at very reasonable prices. Well with a visit The spicy version of Gwen curry is so good. The drinks are good value and the selection is varied
rn510838589,"Reviewed August 9, 2017 ", Patong,The Sweet Restaurant,"We were dropped off in Patong after our day tour and came here based on the great reviews online. What a MISTAKE.
The tom yum soup tasted like tomato soup - no fragrance or spice. Chicken satay was dry and tasteless. Glass noodles were average...More"
rn521097706,"Reviewed September 4, 2017 ", Patong,The Sweet Restaurant,"Second time we have been as we thought maybe first time we were just unlucky, no grilled fish swimming in the sauce from the mushy veggies, warm vodka cruiser, they didn't care just suggested some ice, the drink was hot! Beer only just....I think the...More"
rn520997112,"Reviewed September 4, 2017 ", Patong,The Sweet Restaurant,"Awesome food, great prices... from thai to aussie food.. great service.. owned by an aussie and he will also greet you.. get your picture taken and add to the many on the walls... lunch or dinner.."
rn520433407,"Reviewed September 2, 2017 ", Patong,The Sweet Restaurant,This gem is down a side street and you feel that you have stepped away from the hustle and bustle of Patong. The food is great Thai food - best pad Thai whilst I was in Patong. Husband had the banana fritters and was very...More
rn517319751,"Reviewed August 25, 2017 ", Patong,The Sweet Restaurant,"This was our first time in Patong, and in Thailand, so perhaps everything was viewed through rose colored glasses, but this food was great. If you are looking for something fancy or over the top, look elsewhere. But if you are looking for something comfortable,...More"
rn534016948,"Reviewed October 18, 2017 ", Patong,The Sweet Restaurant,"Definitely well worth going to. Unfortunately it's not right in the street so it's easy to miss. Be sure to track it down! Friendly staff and an incredibly nice owner ""Wal"". Food was amazing and would definitely recommend anyone to go there."
rn532614830,"Reviewed October 13, 2017 ", Patong,The Sweet Restaurant,A great service a nice restaurant hided in the side streets of patong...food was delicious and the value is amazing go for it
rn532198923,"Reviewed October 11, 2017 ", Patong,The Sweet Restaurant,We came to this place based on previous reviews here and it was a success. I must say we've seen larger portions in other restaurants but everything was great. The tom yam was very spicy as we like it with lots of prawns. Every other...More
rn531985388,"Reviewed October 11, 2017 ", Patong,The Sweet Restaurant,It is good based on cost efficiency in Phuket. I? recommend this restaurant to try once. This is also good street inside.
rn531935965,"Reviewed October 11, 2017 ", Patong,The Sweet Restaurant,Nice this food and cheap Australian owner very clean restaurant great service a must try restaurant highly recommend it
rn531149341,"Reviewed October 8, 2017 ", Patong,The Sweet Restaurant,"Visited here for lunch based on TripAdvisor reviews and wasn't let down. Restaurant is set in a good location and is spacious and comfortable. Cocktails were strong and tasty. The food was amazing. Had tom yum, chicken stir fry and sticky rice with mango. Was...More"
